sentence;smsa_label;hate_hs;hate_abusive
masjid kemudian dibangun di daerah luar semenanjung arab seiring dengan kaum muslim yang bermukim di luar jazirah arab;neutral;0;0
penguasa muslim di india juga membangun masjid hanya untuk memenuhi tugas mereka di bidang agama;neutral;0;0
dalam pola mafil masjid berarti tempat sujud;neutral;0;0
pendidikan di masjid ditujukan untuk segala usia dan mencakup seluruh pelajaran mulai dari keislaman sampai sains;neutral;0;0
namun untuk masjid-masjid besar seperti di pusat kota biasanya langsung ditangani oleh pemerintah daerah setempat;neutral;0;0
seorang imam haruslah seorang muslim yang jujur baik dan paham akan agama islam;neutral;0;0
masjid juga menjadi tempat kegiatan untuk mengumpulkan dana;neutral;0;0
kubah juga merupakan salah satu ciri khas dari sebuah masjid;neutral;0;0
menurut mazhab hanafi orang yang membangun masjid layak disebut sebagai imam walaupun konsep ini tidak diajarkan ke mazhab lainnya;neutral;0;0
pendaftaran pemilih ini melibatkan masyarakat islam yang tinggal di sekitar masjid;neutral;0;0
menara-menara serta kubah masjid yang besar seakan menjadi saksi betapa jayanya islam pada kurun abad pertengahan;neutral;0;0
bagian ruang salat biasanya diberi kaligrafi dari potongan ayat quran untuk memperlihatkan keindahan agama islam serta quran;neutral;0;0
masjid ini berbentuk persegi ataupun persegi panjang yang dibangun pada sebuah dataran dengan halaman yang tertutup dan tempat ibadah di dalam;neutral;0;0
masjid yang tidak dikelola pemerintah akan memilih imam dengan sistem pemilihan dengan suara terbanyak;neutral;0;0
dana sebesar 45 miliar dolar telah dihabiskan untuk membangun masjid di seluruh dunia;neutral;0;0
kebanyakan umat islam memakai baju khas timur tengah seperti jubah atau hijab;neutral;0;0
tapi khalifah bani umayyah umar ii melarang non-muslim untuk masuk ke daerah masjidil haram dan kemudian berlaku di seluruh penjuru arab;neutral;0;0
untuk berdiam diri di masjid mengkhususkan hari-hari terakhir ramadan guna meningkatkan amal ibadah dan memperbanyak mengingat allah swt;neutral;0;0
hal ini disebabkan masjid babri berdiri di daerah keramat mandir;neutral;0;0
pada tahap pertama arsitektur islam 650-750 masjid terdiri dari ruang terbuka dan tertutup yang dikelilingi oleh dinding seringkali dengan menara tempat azan dikeluarkan;neutral;0;0
dalam surah at-taubah ayat 18 disebutkan bahwa memakmurkan masjid merupakan salah satu tanda keimanan kepada allah;neutral;0;0
pakaian harus baik sesuai firman allah dalam quran surah al-araf ayat 31 memerintahkan memakai pakaian indah pada saat memasuki masjid;neutral;0;0
etimologi masjid berdasarkan salah satu hadis yaitu sebagai tempat sujud di bumi;neutral;0;0
contohnya pada kasus pengeboman masjid al-askari di irak;neutral;0;0
kubah jenis ini dapat dilihat di masjid jama delhi;neutral;0;0
dalam hadis yang diriwayatkan dari anas bin malik membangga-banggakan masjid menjadi pertanda akan terjadinya kiamat;neutral;0;0
jika masjid memiliki ruangan khusus untuk perpustakaan maka ruangan tersebut juga diberlakukan hukum masjid;neutral;0;0
memakmurkan masjid dapat diartikan sebagai melaksanakan ibadah dan membantu pembangunan masjid;neutral;0;0
saat ini partisipasi kepada masyarakat mulai menjadi agenda utama masjid-masjid di daerah barat;neutral;0;0
masjid merupakan tempat yang suci maka jamaah yang datang ke masjid harus dalam keadaan yang suci pula;neutral;0;0
kepentingan khusus diberikan kepada masjidilharam pusat haji masjid nabawi di madinah tempat pemakaman muhammad dan masjidilaqsa di yerusalem diyakini sebagai tempat kenaikan muhammad ke surga;neutral;0;0
masjid pertama kali didirikan di kesultanan utsmaniyah pada abad ke 11 masehi di mana pada saat itu orang-orang turki mulai masuk agama islam;neutral;0;0
biasanya beberapa masjid kecil di daerah eropa atau amerika akan menyewa sebuah gedung pertemuan untuk menyelenggarakan salat id;neutral;0;0
termonologi masjid secara khusus ialah tempat pelaksanaan salat lima waktu;neutral;0;0
dengan penyebaran islam masjid berlipat ganda di seluruh dunia islam;neutral;0;0
sedangkan di masjidil haram jemaah perempuan dan anak-anak diberi tempat khusus untuk beribadah;neutral;0;0
walaupun kebanyakan kubah memakai bentuk setengah bulat masjid-masjid di daerah india dan pakistan memakai kubah berbentuk bawang;neutral;0;0
masjid kadang-kadang menjadi sasaran kemarahan umat non-muslim;neutral;0;0
beberapa masjid awal di turki adalah aya sofya di mana pada zaman bizantium bangunan aya sofya merupakan sebuah katedral;neutral;0;0
beberapa masjid juga sering berpartisipasi dalam demonstrasi penandatanganan petisi dan kegiatan politik lainnya;neutral;0;0
posisi jemaah wanita di masjid adalah di belakang jemaah pria;neutral;0;0
sebelum sebuah kesepakatan dibuat masyarakat dan aktivis hindu berjumlah 75000 massa menghancurkan bangunan masjid babri pada 6 desember 1992;neutral;0;0
ruang salat mengarah ke arah kabah sebagai kiblat umat islam;neutral;0;0
walaupun begitu seseorang dapat menemukan sebuah masjid di eropa apabila di sekitar daerah tersebut ditinggali oleh kaum muslim dalam jumlah yang cukup banyak;neutral;0;0
berdasarkan pendapat kebanyakan ulama penganut selain islam diperbolehkan untuk masuk ke masjid selama mereka tidak makan atau tidur di dalamnya;neutral;0;0
pembicaraan dengan suara yang keras di sekitar masjid yang dapat mengganggu jamaah di masjid dilarang;neutral;0;0
di masjid nabawi juga terdapat mimbar yang sering dipakai oleh nabi muhammad saw;neutral;0;0
masjid mulai masuk di daerah india pada abad ke 16 semasa kerajaan mugal berkuasa;neutral;0;0
selama lebih dari 1000 tahun pula arsitektur masjid perlahan-lahan mulai menyesuaikan bangunan masjid dengan arsitektur modern;neutral;0;0
bentuk umum dari sebuah masjid adalah keberadaan menara;neutral;0;0
beberapa lokasi tidak dapat dijadikan sebagai tempat salat atau masjid karena disebutkan dalam dalil;neutral;0;0
masjid-masjid di maroko yang menganut mazhab maliki melarang non-muslim untuk masuk ke masjid;neutral;0;0
menurut terminologi masjid diartikan sebagai lahan yang kepemilikannya bersifat umum dan tidak pribadi yang dijadikan sebagai tempat khusus untuk ibadah;neutral;0;0
kedudukannya didasarkan kepada kedudukan masjid sebagai sarana salat berjemaah dan perannya dalam ibadah islam yang lainnya;neutral;0;0
beberapa masjid bergaya hypostyle memiliki atap melengkung yang memberikan keteduhan bagi jamaah di masjid;neutral;0;0
hukum masjid hanya berlaku jika pintu ruangan perpustakaan berada di dalam masjid;neutral;0;0
pada awal 1980-an pemerintah arab saudi di bawah kepemimpinan khaled dan fahd mendonasikan biaya untuk pembangunan masjid di beberapa bagian di dunia;neutral;0;0
saat ini masjidil haram masjid nabawi dan masjid al-aqsa adalah tiga masjid tersuci di dunia;neutral;0;0
arab-plan atau hypostyle adalah bentuk-bentuk awal masjid yang sering dipakai dan dipelopori oleh bani umayyah;neutral;0;0
masjid-masjid biasanya mengundang kaum fakir miskin untuk datang menikmati sahur atau iftar di masjid;neutral;0;0
beberapa masjid terutama masjid yang didanai oleh pemerintah biasanya menyediakan tempat belajar baik ilmu keislaman maupun ilmu umum;neutral;0;0
pada bulan ramadan masjid-masjid biasanya menyelenggarakan acara pengajian yang amat diminati oleh masyarakat;neutral;0;0
masjid di daerah amerika serikat dibangun dengan sangat sering;neutral;0;0
semua muslim yang telah baligh atau dewasa diperintahkan untuk menunaikan salat wajib lima kali sehari secara berjamaah di masjid kecuali ada halangan;neutral;0;0
di masjid juga terdapat mihrab dan mimbar;neutral;0;0
di masjid raya bandung halaman depannya merupakan lapangan terbuka untuk masyarakat;neutral;0;0
kadang kala kasus persengketan terjadi di beberapa daerah di mana umat islam menjadi minoritas di daerah tersebut;neutral;0;0
masjid umumnya berfungsi sebagai lokasi untuk salat buka puasa ramadan salat jenazah pelaksanaan pernikahan dan bisnis pengumpulan dan distribusi sedekah serta tempat penampungan tunawisma;neutral;0;0
hukum-hukum islam yang berkaitan dengan masjid diberlakukan pada masjid dan pekarangan masjid;neutral;0;0
jika suatu masjid telah memiliki pengeras suara maka pembangunan menara menjadi tidak wajib;neutral;0;0
agama islam menganjurkan untuk berpakaian rapi sopan dan bersih dalam beribadah;neutral;0;0
masjid biasa digunakan sebagai tempat perkumpulan umat islam;neutral;0;0
masjid nabawi dibangun di sebuah lapangan yang luas;neutral;0;0
masjid pertama kali muncul di amerika serikat pada awal abad ke 20;neutral;0;0
berdasarkan terminologi ini tempat bagi fakir miskin dan madrasah juga tidak dimasukkan dalam kategori masjid;neutral;0;0
sementara sebagian besar masjid pra-modern didanai oleh sumbangan amal peningkatan peraturan pemerintah tentang masjid besar telah diimbangi dengan munculnya masjid yang didanai swasta banyak di antaranya berfungsi sebagai basis untuk berbagai organisasi revivalis islam dan aktivitas sosial;neutral;0;0
gaya ini diambil dari arsitektur iran pra-islam;neutral;0;0
biasanya masjid akan sangat ramai di minggu pertama ramadan;neutral;0;0
sebuah masjid yang dibangun dan dirawat oleh pemerintah akan dipimpin oleh imam yang ditunjuk oleh pemerintah;neutral;0;0
di amerika serikat dan italia masjid dan pusat pendidikan islam telah berdiri di california dan roma;neutral;0;0
beberapa masjid di kairo berfungsi sebagai sekolah islam atau madrasah bahkan sebagai rumah sakit;neutral;0;0
pada masjid yang membangun menara tinggi menara harus dibuat seperlunya dan tidak berlebihan;neutral;0;0
di beberapa masjid kecil kamar mandi digunakan sebagai tempat untuk berwudhu;neutral;0;0
madrasah walaupun letaknya agak berpisah dari masjid tetapi tersedia bagi umat islam untuk mempelajari ilmu keislaman;neutral;0;0
kota-kota besar di eropa seperti munchen london dan paris memilki masjid yang besar dengan kubah dan menara;neutral;0;0
setelah salat tarawih ada beberapa orang yang akan membacakan quran;neutral;0;0
masjid biasanya memiliki ruang terpisah untuk pria dan wanita;neutral;0;0
masjid khas minangkabau pada tahun 1895;neutral;0;0
pada beberapa masjid di asia tenggara dan asia selatan jemaah perempuan dipisahkan dengan sebuah hijab atau dibedakan lantainya;neutral;0;0
menurut imam hambali penganut agama samawi seperti kristen maupun yahudi masih diperbolehkan untuk masuk ke masjidil haram;neutral;0;0
masjid indrapuri di aceh akhir abad ke-19 bergaya arsitektur nusantara;neutral;0;0
pada tempat-tempat ini hukum-hukum yang berlaku pada masjid tidak dapat diberlakukan;neutral;0;0
masjid nabawi terletak di pusat madinah;neutral;0;0
masjid biru di istanbul turki;neutral;0;0
tujuannya sebagai pembeda yang membuatnya dapat dikenali sebagai masjid;neutral;0;0
masjid di sisilia dan spanyol tidak menirukan desain arsitektur visigoth tetapi menirukan arsitektur bangsa moor;neutral;0;0
gaya masjid terkenal yang sering dipakai adalah bentuk masjid abbasi bentuk t dan bentuk kubah pusat di anatolia;neutral;0;0
bahkan di area sekitar masjid digunakan sebagai tempat tinggal sementara oleh orang-orang fakir miskin;neutral;0;0
perkembangan jumlah masjid secara pesat mulai terlihat seabad yang lalu ketika banyak imigran muslim yang masuk ke eropa;neutral;0;0
menara masjid tertinggi di dunia berada di masjid hassan ii casablanca maroko;neutral;0;0
para ilmuwan kemudian memperkirakan bahwa bentuk bangunan pra-islam kemudian diubah menjadi bentuk arsitektur islam ala andalus dan magribi seperti contoh lengkung tapal kuda di pintu-pintu masjid;neutral;0;0
walaupun arab saudi telah berperan dalam membangun masjid sejak awal abad ke-20 tetapi pada pertengahan abad ke-20 arab saudi menjadi negara yang paling banyak mendukung atau mendonasikan pembangunan masjid di seluruh dunia;neutral;0;0
koran ainul yaqin di arab saudi mencatat bahwa pemerintah arab saudi telah membangun setidaknya 1500 masjid dan lebih dari 2000 pusat islam di seluruh dunia;neutral;0;0
seperti kota mekkah dan madinah yang berdiri di sekitar masjidil haram dan masjid nabawi kota karbala juga dibangun di dekat makam husain bin ali;neutral;0;0
bangunan masjid biasanya berisi mihrab dipasang di dinding yang menunjukkan arah kiblat ke makkah dan fasilitas wudu;neutral;0;0
masjid berarti tempat beribadah;neutral;0;0
masjid gaya iwan juga dikenal dengan bagian masjid yang dikubah;neutral;0;0
seorang jamaah dianjurkan untuk bersiwak sebelum masuk ke masjid untuk menghindari bau mulut;neutral;0;0
bagaimanapun makin banyak imigran muslim yang datang ke amerika serikat terutama dari asia selatan jumlah masjid di amerika serikat bertambah secara drastis;neutral;0;0
masjid juga menjadi tempat untuk akad nikah seperti tempat ibadah agama lainnya;neutral;0;0
pelajaran membaca quran dan bahasa arab sering sekali dijadikan pelajaran di beberapa negara berpenduduk muslim di daerah luar arab termasuk indonesia;neutral;0;0
